training,validation
2.2977321430447337,1.909873766410027
1.9631079581236328,1.827847989773301
1.879655940988007,1.7453326704821974
1.796906833519701,1.7692501232351014
1.7201655541219922,1.6707281876167994
1.6872536899080017,1.6574548389031538
1.6439752700261865,1.5937845290560988
1.6242923957113788,1.5586762718755431
1.5993210716871185,1.5331466783867425
1.59240690334119,1.5392706601091986
1.5848024602187125,1.5533698233178808
1.579714071118201,1.5327592398182337
1.5770433519801679,1.570289534786568
1.5661160494244153,1.5331625335748156
1.5624951257058555,1.5290589506965684
1.5549968449351297,1.532360156439724
1.5466644030514467,1.6285822322922383
1.5444568676989585,1.5459832552449995
1.5392878426018852,1.4902510792488584
1.5246628352895064,1.527023127682474
1.5169368236628722,1.5541100444254954
1.514880095206908,1.470432654635611
1.5027734299345938,1.5039116581495238
1.5021461472959723,1.5412036256999797
1.4878147536191355,1.5025476176379027
1.4914285259833262,1.4779326609551484
1.4712847601470709,1.4605932766813903
1.4655779111749232,1.5185708141757976
1.4586810978653568,1.4872008500256475
1.4462455576759112,1.4746973707047348
1.4428620066010136,1.4659642926778758
1.4342552677796323,1.4895263911026917
1.4323587789263548,1.4679516301050024
1.4197440625853983,1.4439775797794523
1.4208196550354744,1.4704930568656025
1.408101090122449,1.4540817239480404
1.3962295734656782,1.5476360074418043
1.3970200063411238,1.4893740675270555
1.385230653320225,1.4727677331186717
1.380934791649446,1.4622514307480141
1.3640658858270849,1.449326279673967
1.3602610657500447,1.4998752601177665
1.350302215116751,1.4776383156008392
1.3466701640731737,1.471414084206748
1.3434423490387803,1.4690206135211994
