training,validation
2.066243049999107,1.8260397057868576
1.7045612741031473,1.6094515220980061
1.6999832554466945,1.5923694907993322
1.5983369427211054,1.6089021712910296
2.1232138651605887,1.6912576874729897
1.5838192239025095,1.5669122995588536
1.564423595165205,1.5681876860888124
1.5565488447736682,1.5642079543610012
1.5433648090936745,1.5492217193630005
1.5327779880612376,1.5674525152869543
1.525963676133384,1.5224408886896152
1.514177125888583,1.5172944669839656
1.506198356982993,1.5164089688497746
1.497226995019173,1.5293865102634148
1.484848071606351,1.5354083796578246
1.4758482865232159,1.509880520995943
1.4687364966437848,1.4927364378125225
1.456339099388504,1.503859776272184
1.449534114708168,1.4803587539029215
1.4401371374541125,1.5109585069721276
1.4288055834240598,1.508047302765284
1.4229987651390352,1.4931027184480727
1.414488430925633,1.4885635409190885
1.4080095001262285,1.4749375233345094
1.3961703615725105,1.4877348137731392
1.3913949342739753,1.4844789883984184
1.3775785879807458,1.4905124444774995
1.3709876674858252,1.4853639247803507
1.3614788274065195,1.4776666242602985
1.3558537026275015,1.4516633510276764
1.3500068943940395,1.4327493755683387
1.3373548392489916,1.4555194429843021
1.4944334218464053,1.4684192542995853
1.3378165029710218,1.447872749016657
1.3619328016803633,1.4491074398425334
1.344038356511272,1.4630621101768724
3.2013129797959294,1.5275084064110283
5.662516556712518,1.503429365508178
1.4547282028051496,1.4825069035027427
1.4251751535067705,1.458824064164289
1.403450391577063,1.464337533467979
1.387398062563447,1.4479865983136155
