training,validation
2.514396582998042,1.9522447027857173
2.111212875173116,1.9812287343272799
1.9728468849509797,1.8489629209237215
1.9297525996804268,1.7847693066018018
1.8966945616219886,1.7616054682854636
1.8647984939908424,1.7032645833106888
1.8063562675017697,1.7614241825803616
1.7804057003103724,1.6951051431609154
1.762495517006221,1.6291924724494637
1.743083264799824,1.6739429221564
1.7125444888827572,1.6332695558817287
1.6964562825316083,1.6000785731132363
1.6724981322903638,1.5710324443082488
1.6627528664989613,1.6310193368498764
1.623329048773256,1.6169638653583986
1.6395195101227342,1.5521766187881836
1.6076647199803444,1.5363149974796784
1.5849360629293179,1.5252991109251626
1.626969601634338,1.5190181488948238
1.5736330478625145,1.5783021969621998
1.5578000724354528,1.522088320383421
1.5584626496632072,1.5499521996955796
1.566605679545015,1.5502458386768232
1.539175151528195,1.4915851155504058
1.5731465654587957,1.504901620899721
1.5341677542924836,1.503024009802079
1.5286622535621992,1.4743748570881272
1.5248446146867807,1.4831671154616892
1.5212775554897853,1.4880121127181896
1.5328075074056389,1.4809078308974661
1.5262714130650443,1.4781417912955304
1.514277628525021,1.4767013076293742
1.524775539848902,1.5095089416998988
1.526044147180328,1.5907758114232742
1.4938282153555267,1.5563831213579085
1.512500923921685,1.5221839470496175
1.4940297711272297,1.5110936110072064
1.4855921236008187,1.4921012007159526
