training,validation
2.843537211624485,2.2851844511981794
2.2143138911617024,1.9091259305366381
1.9777582075137503,1.8696253340401325
1.9262090505349767,1.876559848450019
1.8168237641404863,1.7866595818480835
1.7787112065311923,1.7202570567607902
1.7222747086486707,1.7228857350330844
1.6946099064840383,1.7102876500325335
1.6566168888053903,1.6499077157020325
1.6349404033251027,1.6080847151062196
1.6256857773242064,1.6802760375048333
1.6053994392872954,1.597249795933685
1.582410932737898,1.59986676764097
1.579594511675164,1.5800644967112683
1.5618437612552911,1.576585511643603
1.5561591130363384,1.553006001831783
1.5416997501057697,1.627503289924027
1.5327655853651463,1.575864782280127
1.5255769612237198,1.528979759417902
1.5073184628073457,1.562097208558056
1.5066090970893775,1.5401255484747902
1.4988361949699214,1.5281798369469943
1.4941657041779937,1.5335847493868047
1.4870774541693028,1.5273559921047204
1.4857436586200519,1.566041741328229
1.4829476261095806,1.5168038542196667
1.470715795466967,1.5365821574041616
1.4643528264978185,1.6793944595566708
1.4711558430496157,1.5602510011847324
1.4589814510985295,1.5318214780608281
1.4586932548211304,1.5029332102039639
1.451191556339449,1.5051399154909313
1.4434148304064105,1.5178853523013203
1.438243871863971,1.4900838633432651
1.4353456601078132,1.5021964710666857
1.4341671364615418,1.4998067522736425
1.4281753227387841,1.4920363214813883
1.4315265049940864,1.5067560892958358
1.4163444394377094,1.4970475963404417
1.417696481746839,1.5536906703200155
1.4106261199864782,1.474590736928209
1.4022443710239616,1.4893698278106
1.4028026853057498,1.4614773278238031
1.394796708863292,1.4950910081321787
1.3937342157044252,1.4696386428846084
1.3872624921230603,1.4576922433526793
1.3826390165242894,1.4617240496875263
1.3813339918945564,1.492313254884255
1.3754775393910068,1.479418249517397
1.3730014145129537,1.473915286384736
1.3631489032579513,1.472360345471036
1.3638122895910256,1.4844809604771614
1.3582531017832797,1.4593046099904372
1.3529502194775338,1.468262040468364
1.3546974413695012,1.4773863764583954
1.3464036694588575,1.44821929707768
1.3368924799916735,1.451806094894689
1.3378761751329493,1.494343118347457
1.3385557194716589,1.432929520731904
1.3288284316347054,1.4378503175623496
1.3286646856387463,1.4727986406046119
1.6598142060253842,1.774941865042876
1.4151382216028765,1.448031336431124
1.341288452349647,1.4256757252978587
1.3284857324211918,1.4182346914293278
1.3128462032020027,1.469077462357711
1.3107106036130416,1.467604274481251
1.306252021931356,1.4404898182877555
1.305098500334497,1.4293531568882343
1.2985732736454865,1.4292566098288388
1.2952115584851578,1.4270153901941678
1.2938659139301893,1.4319039533261229
1.2895753317997651,1.4678083921979665
1.2886148922438183,1.4410246336136514
1.279120777240085,1.4171898481187641
1.2872104484549745,1.4196822141279815
1.2812473342783905,1.4203313622727707
1.2810090297436696,1.4356311352971947
1.2718174641896076,1.4255558368741719
1.2741545741457845,1.4469100000420165
1.2643505435790008,1.4426233606298613
1.2565775704717346,1.40901710962946
1.2581184005169495,1.4055244322386535
1.25653014479634,1.4441688807238104
1.243064902462383,1.4519593126577202
1.2447563743819352,1.4152539508001631
1.2391714782413186,1.4463755816764345
1.2397880010800295,1.451737606011116
1.2392760039739252,1.41385946449545
1.2377313110726087,1.4401940394175565
1.2268297243328918,1.423222959243798
1.2224731798339394,1.4197102028175352
1.2253837868665525,1.4164283487707465
1.209873686737349,1.4283177667232836
