training,validation
2.3142121723285474,1.8341773668498997
1.7156976748428387,1.7611267210480201
1.6787158854362476,1.5858953364285753
1.8092793282673394,1.597014857631464
2.3426518905237774,1.5726326249929532
2.2464261974589035,1.5847391509867739
1.6037626785856567,1.5727012610214135
1.586280125775831,1.5731326142127142
1.584730835564771,1.6953326881005277
1.555744355458689,1.5569032312046995
1.5392300262123673,1.5651092619886318
1.54000027610069,1.535769470318225
1.525712222791042,1.5529033662746399
1.5177755290647417,1.5759128428116678
1.5064493678422308,1.540408855530872
1.4965504129095333,1.5348998436400232
1.4850451241519127,1.534343195593376
1.480476172142129,1.5236472084112485
1.4703668271948027,1.5293706227243633
1.4600897637422208,1.4913943143937833
1.4568720150295202,1.5015876636383074
1.4462977420038639,1.517174363784517
1.4375986867466204,1.5283881043249385
1.4269205790081063,1.5156046294099978
1.4191569380965827,1.5007177224864574
1.4133685013380488,1.4944053240290947
1.4084991469557802,1.4984148789150435
1.3956544192943552,1.5130486090042878
1.3886404642345436,1.5010837978117824
1.390076703834108,1.4994978750352042
1.3764105414698655,1.5167658298333038
