training,validation
2.706958835074359,2.2166800312724484
2.1248226916882977,1.8021888626672928
1.8536379083307997,1.8085744836164175
1.745910982231062,1.635157043558904
1.742886126626662,1.6460063498332234
3.1785688536204186,1.7429351690554937
1.8587810867356904,1.622376743610508
1.6120544155251533,1.6052068677726787
1.6878323081526871,1.7002058989640594
1.5663529520857837,1.5777324452663481
1.5547790998312314,1.6052364441177922
1.5496397417978087,1.5725241454458547
1.5292810583269105,1.5599343922922366
1.5301571855355731,1.5540514119172861
1.5275029408254492,1.5533876534696613
1.516297270357828,1.5523321088902517
1.5026773604709494,1.5487448613417925
1.5010354274699302,1.5473052515022765
1.4953265740748138,1.5421446576878128
1.5011341535838412,1.5304894037493662
1.4871487613648644,1.540613958036768
1.4882016745335784,1.5503541257314655
1.4749980466385533,1.5345243740597767
1.469977703043894,1.5359964600012512
1.467921232158028,1.525889002896283
1.46225983002568,1.5384361706359315
1.4625302590530258,1.5222227320062096
1.445664323590409,1.5205936111224037
1.4450896626882375,1.525250076481208
1.4469193087405896,1.5249198020890873
1.4346220720860798,1.525734704123639
1.432012720628705,1.5171994801057151
1.4225465028629987,1.506193547951904
1.421139102559254,1.5197376679790657
1.4101497896114363,1.5276529843003923
1.4092938395299146,1.501633876807007
1.4027667217078674,1.4883992045760241
1.3812831394876754,1.5262868273101196
1.3851025991139554,1.4940938944770543
1.381555809851329,1.518078079252373
1.3701450014905106,1.471405526224108
1.3651147406404553,1.4915846530604697
1.3657136846246545,1.4903681963709547
1.3432473535751697,1.5000492524961966
1.3347132333365277,1.4928971026369544
1.4117562044210699,1.4927007940740409
1.3239173400713988,1.4674747744395373
1.3165938065957115,1.589630117286208
1.3545421631173293,1.6179145496302818
1.422470609949464,1.5285126342666189
1.407700327653965,1.5662234744316934
2.543316243785525,1.5178600505993343
1.5346663091674981,1.5027806912754529
1.390303933069257,1.5146669889650721
1.501531930880441,1.5318211093794347
1.3705425478427977,1.4907652233155104
1.3368493802916717,1.4892213400455119
1.3238701983129308,1.5323808153550735
