training,validation
2.331595637055495,1.9116123293174767
2.025906023364153,1.809235171314677
1.958181054354029,1.859182747596884
1.9024792352005853,1.849149296660874
1.8392532197867748,1.7896332447000083
1.804217670704063,1.9496715372431421
1.7622253472036766,1.6592200720980261
1.7113324939152517,1.5990744866007458
1.7030441626028159,1.6948553229728183
1.6517429992048374,1.5687702296887045
1.6536344762167994,1.618592339690646
1.6194114311220724,1.547344073884201
1.6006663580983174,1.6324683743928836
1.6035388795820178,1.6008147731811668
1.590696868984752,1.5123192976355606
1.5708586839291072,1.4887452504651315
1.5611054586788484,1.5021877511346295
1.5635467923105995,1.501298803882776
1.553753443230406,1.4765943245187534
1.5357570186964327,1.5307329567740244
1.5360283468611744,1.539719550017873
1.554553641375275,1.543534206905659
1.5560297498373066,1.5158334604203398
1.5199602339591016,1.4737635299127598
1.517613887537968,1.4923925452534617
1.5235429756365013,1.4759965423134
1.5108123415371457,1.5214941896081522
1.5178224378391287,1.4877662579242645
1.5167762136941874,1.4784754063157441
1.504502917452198,1.4813573943101372
1.4877679228816298,1.4594675031150781
1.5213511331768201,1.5340073392781113
1.495193159202935,1.4704581149653937
1.4868016433532218,1.4669730118999784
1.5034982828886634,1.5405505502457784
1.492328968718633,1.4550053512367835
1.5001065003964733,1.4528634443198525
1.4748106053147962,1.4530871093142539
1.46312014764657,1.4750901426718284
1.474142793149595,1.4277266648893763
1.4617839938796755,1.492198037942881
1.4640498941881495,1.4478557594163468
1.470510922248543,1.4709069765578795
1.4542026555079162,1.4480220686923106
1.4631074455791675,1.475404316741231
1.4499826321978493,1.5208781051290805
1.441908279694118,1.4436428327050914
1.436697805541894,1.4396832825709902
1.4426989428600225,1.490383188821651
1.4418888498691527,1.4357142900736954
1.431415921830626,1.4392010063797414
