training,validation
1.9943755241979702,1.6816941618212102
1.6607931280327444,1.5893268619992547
1.6092347217681553,1.6722559918348865
1.6095515533858515,1.6825033396827205
1.6460225336183472,1.5792848020979073
1.5813461399048787,1.5524171607389816
1.5461429640943252,1.5686452659866994
1.5427759034490394,1.5605959734276809
1.5273303491486843,1.5356916243298673
1.5434692589837786,1.5354562820578017
1.5115832141316843,1.545076282388442
1.4994664157921644,1.523303596374673
1.4922504764049893,1.5415386318212918
1.4809600514038572,1.5513629219715714
1.4739383544171158,1.5640808492974185
1.4607109082013927,1.4941351992631646
1.4525175302963889,1.5309656132919938
1.4435872010120472,1.5120908618151376
1.4350376682897463,1.477722758689468
1.4214664947712448,1.5092201207424731
1.414183427719905,1.4860293238340898
1.4028393058420146,1.4967362696173967
1.3969666353732388,1.4710667019054482
1.3880641916298462,1.507873231133695
1.3771435871553075,1.4881182529085142
1.3768120937688668,1.4749982822521437
1.3582415472723606,1.4833246343796747
1.3507880227425597,1.493574381160396
1.3419401232984212,1.472830827683776
1.3307427444139304,1.5106019374099167
1.329831812297255,1.4824367033577357
1.3166254692473005,1.4701612451838546
1.3051220897151092,1.476004415971869
1.294682441133416,1.4551624399616825
1.2883363451415892,1.4854496548109206
1.285933162812505,1.4995539843069516
1.2736863146981914,1.5580973560797662
1.274535797918226,1.5033679467320011
1.2644837778094897,1.4911995378527143
1.266222565672393,1.4481773435465828
1.246168776994833,1.4693320283358369
1.2389679855214755,1.4785427320158755
1.2246381961380337,1.4998441673957315
1.219919371811011,1.4723212034717836
1.2166197781654589,1.4478074097659586
1.2068964902750041,1.4811255701760784
1.1959513824150405,1.4899253306978468
1.1913453347568685,1.4604768516963853
1.183588872894561,1.4828359929760428
1.1781185708591169,1.4817127869470645
1.1668591723196635,1.4934027111115376
1.1641129900548852,1.5272538027153588
1.1558205018505217,1.5008717517003693
1.147823055208153,1.488561297991965
1.1455873305862248,1.5225666927886214
1.1307139907264292,1.4733241878278738
