training,validation
2.8009697924683454,1.8739904992179275
1.9191762452898047,1.765437512866281
1.7739561027943995,1.691595185015339
1.6860083762242177,1.675958238160761
1.6228300131560196,1.607901589434218
1.5884967613189738,1.58275000551447
1.565943283975657,1.5577250782303542
1.5539164439757163,1.543454388354029
1.5452809878725948,1.6291913274775007
1.5253981881238834,1.619472247906152
1.518052580340766,1.5401299565305693
1.5090260765673011,1.5921712666770562
1.5039180899738134,1.5253732755995597
1.5024508006203794,1.5792362181672224
1.5013098822311923,1.5303858800303611
1.496447023053582,1.5958900865077907
1.486310321072756,1.557700903864043
1.4827701969414375,1.5999796586680801
1.4775684402137401,1.537437808128074
1.4715404569667883,1.5344975541034098
1.5403026196554785,1.512638625381255
1.5209144223238578,1.5634182806547374
1.9784265372147478,1.6011814901673265
1.5575906865399372,1.5444152473954404
1.671190088579517,1.5244715570412608
1.4851431918827667,1.5706859846681198
1.4690347013670588,1.513005651725026
1.4619630605526377,1.5533607745287796
1.453041464187115,1.5095028815186686
1.432910634898762,1.5020708600988841
1.4247841670145844,1.4952953778106752
1.4210260510659563,1.4888000595250725
1.407725377535062,1.4869595052573916
1.4051195982346272,1.4850264324459201
1.4058785618585736,1.4788434772499668
1.3889822027081176,1.493211106531649
1.3886677452029856,1.4883642008335112
1.3758977029666322,1.4465908613986793
1.3677613752484756,1.4736317113185886
1.3564401159403647,1.4801333185829901
1.363718097600383,1.4961759529737435
1.3537924694327854,1.488577695543563
1.3383359686179788,1.471825125835358
1.3299860478363068,1.4665059792978419
1.329282034220108,1.4825996885346182
1.3207098343599346,1.4939551723302975
1.3199110244185193,1.4535153203162736
1.3004275968566725,1.449355060922219
1.2905542757320794,1.4586737489752126
