training,validation
2.5038886251836265,1.995040859527361
2.131139803358775,1.884735166910812
1.99619143492346,1.8853806615298567
1.9478543744266337,1.9479018464923394
1.8977134569256326,1.849058211667101
1.8344772099049178,1.7563888517945931
1.8508543829684618,1.7838430569007193
1.7555933134300579,1.6562887939069968
1.697463338987599,1.5688703493191545
1.708608389388961,1.5770628428790119
1.6676534757245967,1.6220672395729658
1.6294833269360383,1.5563077436620756
1.6424943517092954,1.5648050897284371
1.61162227033683,1.5829876997673895
1.5720650612633948,1.550449166494887
1.57345012002295,1.5703808458277748
1.5825600986937223,1.5623572166974173
1.5558719831820889,1.5349461750364721
1.5507778343601224,1.5250025974966572
1.5565892495801015,1.495566615923922
1.5251619469688127,1.5160053317273317
1.5216177093936123,1.5134343740650693
1.522809123711728,1.5410695913669974
1.5006618514016339,1.5025629509664087
1.4975421537433726,1.4869352032235614
1.5038370574145687,1.503454930270569
1.4936964634377534,1.4889099303192033
1.4818879310649662,1.4951354551844453
1.4978301832416545,1.4960495433738028
1.4892180214254207,1.5480709844391973
1.4682859382250173,1.4772135644110302
1.4642863733976024,1.4646269291389487
1.4671526406827127,1.5079317144727598
1.4747923406884267,1.4976834935846897
1.4520452898130134,1.4765826313736297
1.4861128605672214,1.508480443490042
1.43648979176508,1.4382563669045747
1.4975800241239385,1.497470681621247
1.4536046464937824,1.4820061933503987
1.4374147123169607,1.4523491246385858
1.4422487580566592,1.4398183254473638
1.4100512411844661,1.4669824573209866
1.4055369110291642,1.450136433121635
1.4083543467924564,1.4663370857665867
1.404562951875629,1.422629896317621
1.4038156845786787,1.427593725797443
1.3864267826123826,1.4363610484194946
1.3829399710939219,1.4172504685943854
1.4033295985488392,1.404546797581452
1.3651725249861324,1.4028139467962202
1.3812889824332013,1.4245656819925516
1.3516934358935708,1.3949143439943867
1.3766654193631278,1.506514935935982
1.3805676188684726,1.473165264152483
1.347845047010883,1.4420333742986897
1.3291605475589523,1.4155016733206358
1.3343342070040425,1.479755253711246
1.3032898049680959,1.4087779026455487
1.3163559927428479,1.3987575849129092
1.3110273195611133,1.4135343088945544
1.3019667863335056,1.4353185754826243
1.2885070123754634,1.4401297752001194
1.2890601135425919,1.3679294665564943
1.251807319408779,1.4280995264363867
1.2580013981162774,1.3908265815872796
1.2722840353714708,1.3942620518104996
1.23902863677352,1.365022225078541
1.2569275559721633,1.4109726164703278
1.2303356908513612,1.3672855631786256
1.2327165134338405,1.4231718097860016
1.2244839543143258,1.3802290618646027
1.2075060094136276,1.460311186312141
1.2287466436217807,1.3925832224470773
1.222556953607246,1.358779131994791
1.1856043777315954,1.416485746152063
1.1793658275436145,1.3954393412649855
1.1924914015314085,1.3580476496115632
1.1667141276244246,1.4071563184739482
1.160334628141879,1.3796167460188016
1.1378235418884457,1.3688080709122983
1.148599747040929,1.359399063048998
1.1250179524146717,1.370312757979144
1.1052479206018326,1.3811683926220673
1.120516777193489,1.3724398203174162
1.13625136914615,1.457026973138194
1.091494782011196,1.354870010448825
1.099150087764366,1.3158355272321223
1.0626642698660662,1.4586140146530713
1.0475978053474373,1.3830371366018843
1.052525054599197,1.3706075439070893
1.020226401350986,1.333343889371055
1.0285314258323457,1.3552873392528457
1.0232262025011292,1.340851973638385
1.0025890312605972,1.3364106657392063
1.0022903942983354,1.368341806376689
0.9977144040910356,1.378406315568836
0.9748527580593916,1.3780757009056088
0.9600855433843057,1.38117862540348
