training,validation
2.513179259553156,2.075316985538121
2.1403698649040113,1.8860157950800545
1.9804313500155337,1.850943156847956
1.9697007691114181,1.8032409737312818
1.9091503761495003,1.8026959127300957
1.8896874855335992,1.8116583303426266
1.8650068423323005,1.843492228575846
1.8320446594407334,1.7010176931844267
1.7998964170856915,1.6693738594454617
1.7949979006547807,1.68578138271004
1.7807481147614033,1.6488461557534413
1.7416905670125595,1.649962913979514
1.7182247985457273,1.6416096476415527
1.7259133121132126,1.6364695405566203
1.6938486945982965,1.6006547519632441
1.6698766922100596,1.5799394115038057
1.6851579444706868,1.55229583033239
1.6572548511065726,1.598848856229537
1.6293626642923074,1.5907311677515066
1.6121419375392532,1.5937987448382696
1.6139426383322066,1.5344910616599434
1.5839705845437282,1.5823627487461362
1.5927045491567906,1.5347848922054477
1.5853102769778695,1.5324026070293848
1.5641095033859973,1.4908355347006892
1.589643755356821,1.538613188989479
1.5582923637551893,1.5170547271387647
1.545034582723668,1.5109122895930185
1.5475373959459648,1.5273333377887885
1.5546112058475599,1.5276173844812098
1.5323994181442204,1.4855769907946288
1.54602163592904,1.4830669898879012
1.5231649692534062,1.5074230247984504
1.511305012226506,1.4942720859400411
1.511780402292313,1.4805908120073785
1.5091353044359752,1.5468215038222461
1.5222137477444428,1.5380667950209448
1.504293164199843,1.4718360390107446
1.506561599569185,1.4957739896363103
1.4926310486368026,1.4902068708042389
1.4799538147888989,1.515868683644671
1.4811558189098373,1.4917947241973153
1.4914269854433178,1.4870470309141317
1.473514167928282,1.4760326172545213
1.4933334649208094,1.5462919764838616
1.4793954994551364,1.4831889363023685
1.466169809355311,1.4735847568934952
1.4465017399524136,1.470892229414153
1.448411565324461,1.466306965567685
1.4696963472566655,1.496648941794351
1.452714487872108,1.474352451341358
1.4394278158461236,1.473160419549605
1.443545824392932,1.4585818198636054
1.430979321335168,1.4541861241940337
1.438755478135101,1.4423369455608146
1.436395694431903,1.4656837416162873
1.4450751008453673,1.482556877299483
1.44119358884229,1.4728580991979365
1.4345807811001619,1.4671576666108301
1.4336049975846776,1.4819846912382144
1.4201857919293104,1.4705545055169762
1.436244093463419,1.4704565925498863
1.4250000757603234,1.4571111300438662
1.4092637991717678,1.448100163018075
1.396584522054725,1.4835361862185479
1.4115949987682754,1.4405769950779583
1.4119818108563176,1.5329943546011857
1.4054089064631146,1.4539814354502767
1.3832923743002763,1.4692479540877477
1.3821729237352236,1.4525078860043916
1.4001102425428023,1.4669173499475705
1.3823848555836538,1.4498236780518086
1.383674762987997,1.4715199205413525
1.3824071343879138,1.443917394646184
1.3876198583079642,1.460336406425937
1.375956393742409,1.5248201647470272
1.3879219740813193,1.4613142298323634
