training,validation
2.4601192183061755,1.8990546094794758
1.8891341074272956,2.137528093651657
1.7620020032428194,1.6853526614660503
1.679268340768399,1.8015057970080763
1.6237771151312212,1.7524264855043679
1.6103903381936562,1.5701425975620942
1.582752620629259,1.550733478159005
1.582804509510688,1.7606175533464539
1.574546044809665,1.5742377367623
1.567687226472662,1.5811340082561185
1.5536743747579342,1.5274317936740496
1.5562913152313222,1.6035152502310122
1.542409045615134,1.5567295775633305
1.5511968105988012,1.5094779093819568
1.5314481354810694,1.5085553065067205
1.5303250996119786,1.5075078664929051
1.5174692049832421,1.5551390182058555
1.5182913041055988,1.5182683841262914
1.5045214877491477,1.5005577574996114
1.503015995781263,1.527429049813863
1.485997415893308,1.5166668862828985
1.4815084363516613,1.4996880474990264
1.4754961098373471,1.4728604393879827
1.4651115473585503,1.5412972607166875
1.4697874613774642,1.467270879166589
1.4588382435100375,1.481983532806666
1.4464570885422423,1.5002448621524656
1.4315306149864313,1.4910974649494897
1.4181107942746563,1.4730523817773158
1.4147339484821628,1.4490203878089847
1.4017265265110908,1.4896807433432242
1.3943959174730527,1.4840976325340138
1.3806217092766107,1.5544603103089858
1.3685851771082254,1.4609056236084998
1.3604735695278836,1.5922954576021089
1.3520869858549207,1.4640856694008193
1.3391392463968668,1.4438497384642042
1.3239339640988266,1.5114183744420289
1.3115441076002663,1.4479073383016012
1.3035656025799562,1.4954598680796047
1.2917315251913375,1.4780253328386612
1.2795626636295336,1.5030666866942888
1.2749327123385223,1.4546304008507966
1.2648630227654292,1.4535769186196894
1.2531403770860676,1.475156929533091
1.247247157593131,1.483177106674559
1.2264076525707286,1.4670914368293295
1.2210162834612792,1.465275135425456
