training,validation
2.206066555107661,1.9350654223042003
1.9529489751752027,2.219977474005759
1.8465497425840118,1.7669955033991227
1.7694111306923854,1.6609960715477035
1.7017073873114412,1.6433023745973574
1.659694618355916,1.5794227338909401
1.6416346561087478,1.61087732444028
1.6246195625506137,1.5532777485583575
1.607122974214576,1.6329285099114612
1.6025192819626657,1.5345526955728803
1.5964674757626567,1.7020046074992872
1.576379945285277,1.561100487899465
1.5791384038494773,1.5515697349678195
1.5764844645213008,1.5393161997782443
1.5689863714661694,1.5796517370206566
1.5644271429760404,1.5014279926745875
1.557872565790232,1.542664764035539
1.5538404030771298,1.5228388607325098
1.5400973766967274,1.5369443842162256
1.538768572052355,1.511523815950281
1.5327382173674158,1.5041038491765018
1.527499261776322,1.476064576134906
1.5268138979996166,1.4825580913073217
1.512627599355553,1.4786837496159273
1.5014273492838086,1.585076560037248
1.4969383409627501,1.4550101332946834
1.4972297239279366,1.4470508068447294
1.4863692820721424,1.4680287572924524
1.4706968340050075,1.5099247530418327
1.4772787573228217,1.5347249922714066
1.4594994386573286,1.4894164862262163
1.4494869628232434,1.492572195233082
1.4300034839493247,1.4612173258653913
1.4277127270515262,1.4654144037771943
1.4203471146910525,1.4573856487463104
1.422322146938899,1.468157724840783
1.4007104381260262,1.4877098169986485
1.3937776076862645,1.4731539189635492
