training,validation
2.03692356309536,1.765885927395541
1.7194417291509723,1.7646943968026838
1.6053770786797288,1.656332212358159
1.5894904557546932,1.7191391582164623
1.5757381506650785,1.6173364769552412
1.5868777772555775,1.711041012992482
1.562039743501133,1.5526537421643047
1.537229798135687,1.546426169613197
1.5498333529822512,1.5428171154400638
1.5131857306764611,1.6020446713080039
1.6155872248981276,1.5362819892127073
1.4935261415667633,1.5318032325788726
1.4792007034488799,1.5463509934748836
1.4642635537310402,1.5177276044625525
1.453119241111365,1.484874190996658
1.445034631172063,1.4690216217039525
1.43400423598451,1.4669923557901325
1.4206415392519078,1.4896053460684866
1.4126843019565447,1.468426943986824
1.4024397553411132,1.4705125087808972
1.3902014192762266,1.4630394460256297
1.3818247567355353,1.4512528031994782
1.3713505516765652,1.4457362516519048
1.3641233527724235,1.4946911557706126
1.3515334730380257,1.4684157741989563
1.33881635281419,1.4403039834794162
1.3318463238527294,1.4374510504278832
1.3203693099030707,1.4485874098390068
1.3091465048185724,1.4361273336643159
1.3008077687608917,1.430115832924415
1.290799709729897,1.4510243393227378
1.2937847779494378,1.4481594229560903
1.2739051411941116,1.427769042830097
1.2854218916328448,1.443945153644897
1.258113132629864,1.4330964839324702
1.2482953954585179,1.4150965973497087
1.2385934303350903,1.4205966681672106
1.2311471601742319,1.4500612727049904
1.226597569327218,1.442080735909731
1.22079413054668,1.4332019308869046
1.2130963513728419,1.468339052022064
1.2016230783289297,1.4276645328184263
1.1972987380757634,1.4298152518197422
1.1862966467548286,1.4541353469249028
1.1742281099571552,1.4376690790084876
1.1713076097723998,1.4489572242223852
1.1637232808037423,1.4510698926535819
