training,validation
2.253983707567814,2.043719019586479
1.9393659473132407,1.8660781964829254
1.8336139774302758,1.7334619782363578
1.7640235506987958,1.7085877307965913
1.7118487068449766,1.6474493092179305
1.6650454628423683,1.576465360999985
1.646277875990101,1.5605115790936952
1.6154255851302486,1.756031971612883
1.5953043524918564,1.5870157800329865
1.5829420497000648,1.5471606693757236
1.5716486941637133,1.5636070109917444
1.5826565749133579,1.5350800721262956
1.5583206890488417,1.6288868297830967
1.552004924640954,1.517408556065834
1.5541372110088478,1.50985062564494
1.5415208159719413,1.549692737412323
1.5384098214014508,1.5459220704429357
1.5364726299932558,1.5063415706908165
1.5281335553083517,1.4918165800750722
1.5271313875159538,1.5568271069732555
1.5163823931098472,1.502526659822956
1.5239856460724663,1.4900772641784603
1.499312575223743,1.463887558897476
1.5034010135549647,1.4591584031282354
1.4887080956029362,1.5035988470864994
1.4912215445733872,1.4613463892782161
1.4806468470950789,1.4972579083758182
1.4808490144615372,1.468016940862164
1.4739463016955987,1.472596831247726
1.4625328889774396,1.4489095836951473
1.445780660535486,1.4445101612053808
1.4377793818257727,1.487071226798225
1.430789473885197,1.4386791105345471
1.4294393555638123,1.4348299159211642
1.414796704542722,1.445496379995665
1.4056201077803105,1.433321613464078
1.3969897734805745,1.4462969225566777
1.391761944516697,1.4536527572423257
1.3823353693250346,1.4686240332516396
1.3733531971246546,1.415519019626856
1.3617391123067122,1.440473246003502
1.3596275312386514,1.4230965135853746
1.350782035386166,1.5388736790864521
1.3477743324984843,1.423524700859261
1.3264174299866323,1.4431759060985712
1.3274451964776073,1.4250357308470372
1.318323496508906,1.455412054655689
1.3061459848891763,1.4111344899586729
1.3034695912221377,1.489365427134629
1.296509316221541,1.4284945160783555
1.2968506369550772,1.452879166891084
1.2775161938149382,1.4241837975522527
1.275800949438037,1.4537829314766553
1.2655596793710766,1.478645448695361
1.2721869736609017,1.3774107753062297
1.2419031928209718,1.4100601215847435
1.2381226192229453,1.4432042308643882
1.2283705816124795,1.4092919207180443
1.2218344689980913,1.4070034551761066
1.2191539670422247,1.4061102306125586
1.2124285709264855,1.4263075274107957
1.1944159368029934,1.4591936027195525
1.1926101899019277,1.427150585899596
1.1886776389231155,1.443226211023089
1.1727714725773546,1.4280927761850684
1.177580009140642,1.4186137010491797
