training,validation
2.472396156900925,1.9064903139067915
1.9924182656566418,1.79138737588315
1.857854696331199,1.778547490548938
1.8223302884081058,1.793795974487856
1.6705106982775306,1.6383129431515444
1.6694892994669939,1.626678581016649
1.6107999174746825,1.6165432701832783
1.6123533616415575,1.5801557043243042
1.6876872790291713,1.5889053565225482
1.555039770968854,1.561028365429762
1.5467709296129273,1.679805050662192
1.5411755906276585,1.5530284914929877
1.5265957823078309,1.5956223083350867
1.5190995717551763,1.5482526347401093
1.5155705895425746,1.6298271192540188
1.5153988297918428,1.5484933046279954
1.4995615516110683,1.5402468873110022
1.4990424733180858,1.565913081362228
1.5114940968944213,1.5649491694074829
1.486834895613092,1.5530788130771767
1.4810534406950482,1.5381581520203194
1.4705756143966089,1.5207975764404031
1.4685708085224352,1.5354147550250936
1.4659184769374636,1.5179487946632344
1.4594015953298258,1.5311560679838778
1.4493681705091577,1.5013365254968858
1.4376920277261844,1.5181508361954816
1.4288545886001534,1.5747221092271109
1.424154536040962,1.5180778790099
1.4175073738975765,1.4827206919861984
1.4106582581014195,1.5191543307756512
1.4078975637538191,1.548763314198369
1.3999481799503724,1.5151629185969928
1.3869158848914307,1.4546469726817366
1.385572225694274,1.5664816631323915
1.380411415743271,1.4728622059778333
1.3745579893877786,1.4842676384899245
1.3628318602634673,1.4598227026572612
1.3499896193437568,1.4967623777768155
1.3414351316851825,1.4478571682878976
1.3419740318262867,1.4669420294934505
1.3414231466440194,1.4745755950898594
1.4010411597545582,1.5916874647862111
1.3866596563378486,1.4777169482952872
1.3514299222226236,1.4409938284263974
1.3211762899054298,1.43905036239807
1.300207882951051,1.456845810674292
1.2993111523749645,1.4705854959041662
1.2858888438475993,1.4365433443247406
1.2747175851336163,1.4291818834719017
1.2666740904734113,1.4477231300003335
1.2601119513593408,1.424566486153402
1.2542437241425033,1.4152503519948965
1.2449156834562096,1.4441676518307933
1.240137241356034,1.4609155000468343
1.2257024192212334,1.4799493336462402
1.2245096906321788,1.4159502937767716
1.2074624212283767,1.4174816545513684
1.1997542429503847,1.4438374023279803
1.1812357458730076,1.4355133883145232
1.1830843042002583,1.4449776421371525
1.1764956807263718,1.4224753700036434
1.1575561192662798,1.4339289083745113
1.149245034945653,1.427598035071574
