training,validation
2.256190180412192,1.8597300649507384
1.7235200581896888,1.6077932417450418
1.6400659821622514,1.6243913802604406
1.5917886240534382,1.5972886471779937
1.5703774155589316,1.5856495074790935
1.5530999247994544,1.5689240558047985
1.5374703558018863,1.5264028200860018
1.5287703580249496,1.5296689704651547
1.5177909886637782,1.522457631837462
1.5057586605529245,1.5100189201693197
1.492899015240535,1.5080965813109735
1.4875396406328754,1.5087009818614459
1.4830552896131317,1.4990098135366425
1.4722889178272993,1.5221137288741122
1.4651268800244504,1.5099584412275056
1.4559517035017286,1.4949147935666378
1.4431851977237764,1.4927457202232486
1.4393106680052261,1.5333474908988367
1.4272937113690842,1.4996207700941768
1.4141283547403931,1.4909402764003843
1.4112803472197963,1.4892607403973526
1.3980752389117719,1.466875458672896
1.3979398547750135,1.4841548315841442
1.3775421449358074,1.4909185931422189
1.375769189722064,1.4930330963459801
1.3644250100698014,1.4961907016869804
1.3464056583627062,1.4853352704913014
1.3431332243072711,1.4694455098015702
1.3504368150205703,1.4771538248864766
1.3212784467580483,1.4544705995051055
1.3216183388704117,1.4665934647028114
1.3126558882277637,1.4666139495761503
1.3124944427107266,1.473169029752632
1.2871026319616667,1.482853558761321
1.2864530270522405,1.4706977948315818
1.2708863791280764,1.4698572720950065
1.2576258269082565,1.4882108341516982
1.248728411803685,1.4935700070906925
1.2476221429564922,1.4791998147228522
1.235036784947523,1.483973997877822
1.2261743891852677,1.4878317958563505
