training,validation
2.738698343977595,2.05345487862134
2.080128647513961,1.880037917835255
1.950963005493353,1.8140239852772686
1.8464256766303428,1.7338382809790631
1.749673527970662,1.6896694287433816
1.6916578656596772,1.638496726022615
1.6581696082443982,1.625124901776457
1.609304276622815,1.6080748843491186
1.594163190947114,1.601006589102782
1.6015018983762588,1.5864879188567522
1.5720594046030996,1.5952899169070702
1.5742210978593785,1.5784881759329994
1.569454466717998,1.6067712034681523
1.5454664035232786,1.5852004222252178
1.5428491795701624,1.6021148399095753
1.5341418736873587,1.5725678990916765
1.5435431439279692,1.5993936777533593
1.5303896580567,1.574050440913423
1.5160773024339613,1.5808361324169224
1.5104852939524063,1.563866230657196
1.5004066908905105,1.5572364480510912
1.5028546935078748,1.5609691492562714
1.496659991147641,1.5558231557374584
1.4874040383360143,1.5677761946107756
1.484729648459006,1.6165921751005339
1.4789726952425215,1.5248517167588516
1.4687769778709696,1.5308954801630896
1.4681688455695887,1.5426797523744447
1.4565627091309736,1.5181981920012881
1.4478703822918988,1.5304762043170188
1.4451966223980777,1.5603713604096878
1.4402721230172866,1.5316386838908933
1.4368700837256467,1.5604550397871662
1.421988667239093,1.5103845351736744
1.4146815660559182,1.5362496575928595
1.4086049810096468,1.5112396062473024
1.4030458794353506,1.5838534977250933
1.3922241833545013,1.4823452021255048
1.3821606690409487,1.533127833175996
1.381958278853871,1.552737976645845
1.3691585907647505,1.487170410106151
1.349468547416193,1.506758373783452
1.3628168591439795,1.5209317311588422
1.3401601654537245,1.4926417792693079
1.3280452899592963,1.487741839159732
1.3248735109058623,1.4984479822263541
2.1522136876217215,1.5477081396039711
1.3976648251633292,1.5003657779160704
1.3349164824784021,1.4946926149475768
