training,validation
2.130394749660443,1.8228752433392177
1.7244361953724507,1.851596527215697
1.6372117092560474,1.654569708119086
1.6063169625145766,1.6100155123195066
1.5875604306365363,1.6087200371839245
1.5683990171204616,1.553464313535536
1.5480181644189073,1.53395993444978
1.5710205423198689,1.5622772358092163
1.5429574416242235,1.52924715786414
1.522542094831249,1.5261332970615464
1.515076193471224,1.5929668070058398
1.5029162415347574,1.5269101810021355
1.4882540403462805,1.5297707994104381
1.4817805233227839,1.4959505527463886
1.467395904611431,1.5199312098026596
1.4575161321091543,1.52176793524454
1.4482551916973432,1.491495942628242
1.4382917178259698,1.5121652279979414
1.4254260463327237,1.5206615850238265
1.4199842031382564,1.4478456360052492
1.4069540532577862,1.5066817985476038
1.4034785945961812,1.4557622654762696
1.3942663357390896,1.4517971590909218
1.3922463089396584,1.4272032476307697
1.3680773062252602,1.4721551344193367
1.3628096955927484,1.4428891348261017
1.3538605941250388,1.4450415296170531
1.3467214358591604,1.4643934358188107
1.3276714686708742,1.4150373486278216
1.3296878056392587,1.4391436083440934
1.3093071605539615,1.4118633889486738
1.2994601047792969,1.4632971122703542
1.2918121999763754,1.5022312242836247
1.2809445947685354,1.441435756958999
1.2731842584721367,1.4503025027194212
1.2701202051950695,1.424643355055392
1.2524597071845078,1.4143113112694763
1.2502123674858623,1.4287729521532944
1.2310219247641792,1.4093080848601853
1.2242501324306458,1.432414969033654
1.2155075959592183,1.4264476208109689
1.207977775769187,1.4298560411031356
1.1984831032792016,1.421466579597388
1.1840816987353724,1.4439678236882876
1.183283666607967,1.4266111444860632
1.5192444311184057,1.4934215453151598
1.7007591795729413,1.4406720100947354
1.272655233893569,1.4097190240960873
1.8568290121366233,1.4446625246242897
1.342120833565481,1.447350497737317
