training,validation
2.1964592473534017,2.0265434430336895
1.935001014845141,1.8054580434920715
1.8389560272680265,1.7008483945284893
1.7525637536711491,1.7227532756087343
1.7004021097858797,1.752027583206952
1.6472698965121675,1.5699503408240811
1.6175488905773912,1.567419783787166
1.605432967944112,1.5552657643369927
1.5896048385943646,1.5276535704281922
1.5741865337059713,1.557003258484014
1.5703530441685607,1.4990780087975546
1.557890495149604,1.5175667889690312
1.5556865759481207,1.4939128940196724
1.556270888227866,1.476818182703131
1.5443110687165136,1.4977662744560742
1.53613759711837,1.4854556201015559
1.5304815843977642,1.4873357394779725
1.5215995716353676,1.4902848951269765
1.5162591461512844,1.549339326779171
1.514848030104803,1.472655681220901
1.5053298442150482,1.4877621392800657
1.5124170056108117,1.5401665946477219
1.5045132945397806,1.4793801291423558
1.4981525975655758,1.498006417236317
1.4840429136595885,1.4624717138350463
1.486560448681499,1.493787124763362
1.4831424422297126,1.4668038204444755
1.471194942492996,1.481062743581693
1.4717966227468626,1.4705772890682125
1.4641335078282651,1.4765180999539325
1.4565017056558407,1.4702644768417392
1.4543659512767613,1.4909982431139235
1.4507429731789605,1.4673644350153636
1.435535614403664,1.4459779921272615
1.4268763591050446,1.4548076860172785
1.426515022577283,1.4676098343204604
1.4216794500384904,1.497173844176918
1.4124261063134473,1.4450344810386795
1.4043293487572162,1.4381172028706788
1.40068908393625,1.469098587901208
1.3944514115410072,1.5067310757545578
1.3813546106862404,1.444001366495343
1.3794189546565603,1.4585600265254328
1.3594199843097083,1.4217992038705303
1.351764830229073,1.4848118768365095
1.3475768242454735,1.4206622950330745
1.3496401483902056,1.440040775108697
1.3319316212983903,1.4550472108753494
1.3263629581965606,1.425739762727769
1.3180740195768936,1.4350429677349403
1.3134221486644204,1.421936739003327
1.3109990131899265,1.434538819095051
1.2978312411127657,1.4093333108808537
1.2861803077077105,1.4240336750038889
1.279418930804316,1.4310771106082838
1.2800418048352027,1.4241844089201563
1.2538317246510746,1.4285271572988851
1.2602174544458027,1.404572911478016
1.2396870179642407,1.468817285847457
1.2440178045001753,1.4894438197488409
1.2310064284313307,1.4262352319935123
1.22656807133456,1.4524778015307107
1.214611223442885,1.4217846531121823
1.1975524649400808,1.4407999279471022
1.205838864012277,1.4589435693834336
1.1857968613720555,1.4194946921206135
1.1842789330655992,1.425603727601673
1.1710628102983676,1.4128619242936806
1.1725181495103023,1.3965149146192979
1.1612173810495543,1.4105021705310408
1.1433369473686679,1.4912186438298256
1.142793302688243,1.4349925342177006
1.1392179197340553,1.3958266771401828
1.1205859597273309,1.4380680009433884
1.1200623142076478,1.4708459906003244
1.1058180753991507,1.4581694185753777
1.102976849326254,1.4160345963017487
1.1036694562153195,1.4255859786708829
1.0827041764409122,1.4262001653460628
1.09089862184263,1.408693506753632
1.0789659772077693,1.4512991804844122
1.064949197796568,1.4154444984147339
1.067859262965201,1.4479181238908472
1.054553438131714,1.4652481768702643
