training,validation
2.0888133138158653,1.9470250268513885
1.9457720989225515,1.6739850523770605
1.7192558359255177,1.6266619162689397
1.7569187213228812,1.7515233972422495
1.6150870096421945,1.6467931830577551
1.5966620277825065,1.6178829049830092
1.588192516628828,1.585022699708345
1.5753711008763502,1.5899159602118687
1.5667227589897887,1.5669544787496146
1.5517927103940838,1.550699967272672
1.5429248579366195,1.5464424153457985
1.5389657933374996,1.533387311412686
1.5296774951836463,1.5274971385182616
1.5238358661969025,1.5222052699934956
1.516918548264143,1.5427825656103376
1.5085086691045715,1.5206444720077217
1.505566322648768,1.5407410607502336
1.4966942432846437,1.5197170465401806
1.489084648687812,1.5328870900044667
1.4837397368969383,1.5204364353402144
1.4834414574922088,1.5594651957776589
1.4744975331894576,1.505121562168451
1.4632308571160226,1.4874498890578658
1.4665302331625236,1.4979391048459079
1.4515103677394108,1.4974258278875474
1.444295858991021,1.489716366088804
1.440534313763035,1.489725080889339
1.4309807815357785,1.4695274637660705
1.4251364677139708,1.5082885471154668
1.4242198738263214,1.473414985978438
1.4160139462833166,1.45642598366729
1.4131863803053037,1.4452732691381984
1.4008443729034221,1.4630886363169269
1.3981185034958212,1.4503054544866958
1.3920510400467054,1.4546159813788846
1.3848376548199286,1.484394613038811
1.3919412116197594,1.4363620016664864
1.3807027452641236,1.4346188880072916
1.3997657593804753,1.443330332108995
1.3831639952090233,1.4598680005979854
1.402111404441004,1.4346599436664045
1.3856513012677165,1.451256497858055
1.4754794837624097,1.4846656008014782
1.567771775140323,1.5252237885030062
1.397120646686037,1.4370385710950835
1.3590511327204222,1.4364983296523057
1.3513401999044075,1.4284994083384155
1.3505303980337882,1.4217389699985148
1.343376751539505,1.448950050105774
1.3358497844090464,1.4182636895133316
1.352505301830135,1.4713927416085115
1.3314436989262677,1.4299259622339118
1.3352208931797291,1.4435920502394555
1.3294553762527035,1.4247041674620193
1.3223866400450721,1.4313323327090666
1.31518618557183,1.4212710651917368
1.32509530328054,1.430038937042351
1.3114025672046357,1.44374235951862
1.308637128732187,1.4160997100223056
1.3178501156457831,1.5704820242998563
1.2990362359440353,1.4311621579406644
1.298458032017934,1.4093680869512708
1.290300837441404,1.4523342813963132
1.289076264628209,1.402725446141504
1.2828196302083108,1.4496146971352155
1.287981694707136,1.4234115402783833
1.2784973896582168,1.4229927704723309
1.2819109845627976,1.4286268560446813
1.2732105519307235,1.4662645494834825
1.273578958030121,1.493414085133532
1.2936238399015612,1.4356840133858084
1.268997013914541,1.4834749432401144
1.2631680250180888,1.417152547711603
1.2576805260228958,1.4242277071714475
1.2540435644033743,1.4177089261642752
