training,validation
2.2143573178043083,1.9189253652097273
1.9370131469088425,1.836250178864739
1.8355139355891663,1.7003137093354905
1.7611922421672686,1.669178208427272
1.6956950827842634,1.6990524161905363
1.653172441999269,1.5697809372368914
1.614847158397357,1.5621363538480835
1.6140561114850211,1.5437607380632001
1.590045354038764,1.5421049641097122
1.5828344262209924,1.5120823642042946
1.5696534493368104,1.5544875142320582
1.567371339846504,1.5464329519434497
1.56352564228191,1.6183045196359342
1.5568776013776175,1.5308648021366738
1.5477388629344948,1.5131426388126803
1.5560518216365022,1.5325698850267766
1.5419487762354376,1.4715008928933582
1.5338745033374408,1.4832572606788472
1.522833260083953,1.4715623558967175
1.5157491971535788,1.5146870530638867
1.5158373384626638,1.5034512439684018
1.5036182736774604,1.4621787039543852
1.4956441451739713,1.4696202619446428
1.4861700220805536,1.459127265870765
1.4822966228939705,1.4405602901599786
1.4721724340799762,1.440287645935248
1.4739805127522316,1.477354216633097
1.4631318887544933,1.4530169405396294
1.4544196504546416,1.4344151998990005
1.4443600797201557,1.441988183476372
1.4427379563669822,1.4376602459816232
1.4258148400155484,1.4774668738940706
1.4241932930210095,1.4185384466381612
1.419123244012649,1.454518039242223
1.407233401291971,1.4196427594216632
1.3971201631117998,1.445268182763541
1.3964364860615752,1.464650453396223
1.3852597667338602,1.4647525668526462
1.379282103341635,1.4391006732835363
1.376583058763792,1.4483867066038674
1.3613610434353995,1.4667720556094446
1.3538957820600943,1.407022230741229
1.34927983618294,1.408447584139047
1.3410749070412544,1.4465969341670688
1.3375341460840278,1.434552062220042
1.3343042214562801,1.427712303837365
1.3179500386965126,1.4204366819057708
1.3113180091479406,1.4488321044444155
1.3004869400760093,1.4846146700590068
1.2995694600623715,1.4411314214423094
1.2843637796851721,1.444168923322192
1.2783020126664073,1.4309311594046583
1.2705001732362566,1.447012598073346
