time
2460.4726011049934
2335.8914020541124
2306.1336756888777
2308.512544220779
2392.002068529837
2493.9520043940283
2504.040725920815
2552.2009573867545
2546.8894738676026
2510.107925469987
2361.321430934593
2344.9183149603195
2343.549707317725
2343.461443016771
2342.7576048811898
2342.853572017979
2342.0479162596166
2341.733161442913
2342.229547291994
2343.40111674089
2343.5763592580333
2343.9048955971375
2343.1465503480285
2344.3586211730726
2343.2769748470746
2343.4253049436957
2344.244278721977
2342.588662060909
2341.917591250036
2345.3756147250533
2345.65267554624
2343.692742415704
2344.9111918718554
2343.866195997689
2343.231706285849
2342.5068569546565
2342.9708058340475
2341.2927502929233
2343.9687106306665
2343.951584602706
2344.209003508091
2343.876757932827
2341.1702434699982
2344.63913348224
2344.0978664080612
2342.399116750341
2440.601754543837
2479.3014619722962
2495.081746817101
2476.9380167522468
2525.89594229823
2551.039079078939
2460.1493104184046
