training,validation
2.355823835182695,2.0118161774769314
1.9248984429894729,1.8256927647526313
1.7882068816084888,1.7501347739783741
1.7048321925110816,1.6085349597940912
1.643729244106051,1.6271255040086683
1.6131947485372187,1.5491947371736545
1.5879777573461922,1.5278113297028162
1.5874167176076703,1.5665784176965363
1.568241281672426,1.5492789706375085
1.5508819525469146,1.5082901668973772
1.5416346061743065,1.5632146566090792
1.5400978669768732,1.5948707600738998
1.5286492497024853,1.5204479600089045
1.5206765091062142,1.5102957565339334
1.5164711057658276,1.479969910316412
1.5037835007842784,1.4959345248388465
1.4939436266771062,1.4686390383776504
1.4930180476213766,1.4763697888554443
1.4846683790211757,1.4960746062321075
1.4761251204437833,1.4984176002297376
1.465729319062332,1.458397936565381
1.4644678224101115,1.5060034502095543
1.4596002298948172,1.533931897676355
1.4439121162662234,1.4837176408625272
1.4418439054039889,1.541932142393798
1.4300416380847105,1.5152598648241904
1.4194806764791246,1.4322084121635188
1.4078437654603124,1.4807680275261357
1.3954640173212653,1.4501816803849512
1.3827714494067296,1.4206618786813296
1.3803039693327104,1.4432844706453032
1.3738051595569027,1.4288509615160652
1.3592023737983654,1.4511232124518263
1.3508854193343198,1.4254699811090277
1.337290922676432,1.4237252469933348
1.3290067108540515,1.4993158813077503
1.3195771876327598,1.4435299943301791
1.3060833925672624,1.482254256458529
1.3001053925623907,1.4258682652601864
1.2818102167662762,1.4612954006177776
1.263693882430493,1.435456039202615
