training,validation
2.496079937167797,1.9563255310116647
1.9156459788023563,1.769104469915409
1.7996477487476132,1.8062458052954102
1.708638024342682,1.6226042945404462
1.6509081572708668,1.5801953600340763
1.6012749062027734,1.607302369063693
1.5938964028264506,1.6039286940242437
1.5690004256557948,1.5512333943464796
1.5635671512288287,1.6687368630621602
1.557712656207626,1.5184169547296515
1.5444325293533143,1.6352325850772607
1.5392564476415294,1.5203789930958216
1.5310818504838435,1.5943469894150384
1.5284403840840006,1.5076412033301125
1.522836921291375,1.4881907686131084
1.512811458375135,1.5220657686352281
1.5023267193498795,1.5049340794341073
1.501629439048815,1.5181706528181642
1.5002874044231431,1.4562038264173083
1.4835677523350799,1.4982039285268471
1.4925284863342783,1.6322394279324215
1.4729142954628527,1.502495134036649
1.4665407645013164,1.4699843903364904
1.4556772335967314,1.580966891656135
1.4582140934140553,1.4622990543358916
1.44156920440332,1.4168590538544545
1.4274900667156374,1.4582503896772285
1.4296568057957886,1.4642762270162992
1.413977634986537,1.483316605784582
1.4095124724686496,1.409677914537714
1.394356413524796,1.41406876562042
1.3813446971327006,1.493773534100702
1.3678054679277925,1.4416751360829236
1.3676895125298294,1.4004382774790152
1.3375919457960257,1.4053388737578367
1.3301336989789427,1.4101795334558187
1.3142912941342433,1.4152518517509913
1.3014580573964525,1.3918842296034588
1.2923603585015613,1.483429516256006
1.2727323385275047,1.4216932142474517
1.266541301288371,1.4142804756271385
1.2421728837037984,1.4503988710117854
1.2335715066612478,1.445659433547067
1.2206368041277809,1.4548526273503164
1.1997650373925177,1.4291994839222526
1.1853695324688713,1.4416714373972788
1.1776296729127755,1.4063758668043884
1.1624050659543506,1.433551984327558
1.155843468358888,1.4654870260161938
