training,validation
2.12902069408038,1.8960084200240117
1.7100748787331208,1.7179802574727452
1.6077950573698463,1.5893748671253949
1.5822466778966655,1.581328700295383
1.5738671102879842,1.5607448546273497
1.5635385632678476,1.6157073965488267
1.5535346588646437,1.5667096118054513
1.543939903872316,1.564426570303595
1.533360286739043,1.5543599424338808
1.5587119552338067,1.5491884867226224
1.5160742698458256,1.5181136944333773
1.6409175920478447,1.5523031308682758
1.5020505251138756,1.5357918119854002
1.549970462027702,1.5184418637091954
1.4906106012161402,1.5243152607484989
1.484858336058363,1.5131713864803145
1.4802781263694629,1.507742472183202
1.471664046060485,1.5234314835431957
1.4683822732576506,1.5201087534095443
1.4648530492126004,1.5115366932046663
1.4574188164917694,1.552284943646014
1.4523530521713806,1.4945939430277075
1.4504451513784102,1.5149494569464852
1.4561631016972767,1.5072969550168118
1.4635512847256889,1.4915759724740774
1.4342884932072382,1.4967459957564828
1.424764702305882,1.5016040891354319
1.4171941773021801,1.479443178778679
1.4084286676355757,1.484293446345046
1.4080424047342086,1.5002145535532967
1.402439942837881,1.4811873956577544
1.392833088099157,1.4804627195649591
1.3899304290839278,1.4738747683183095
1.3810433118678682,1.477095241919376
1.3888060113644487,1.461385600482871
1.3788104666841552,1.4630656602694185
1.363021525527896,1.4526139211105298
1.3816153369233268,1.4566484694123116
1.3545474806255062,1.4647441149987186
1.3492775009300988,1.4741108594103431
1.3477911170727537,1.4848682432595968
1.3462634414728563,1.4574747471955478
1.3338496463534941,1.4585146610611086
1.33193951223995,1.4522174234305298
1.3254374093708114,1.4431693271558321
1.3205929488354127,1.4459880525759334
1.3147810190586648,1.4446606863067841
1.321483657837487,1.43922656101564
1.3052237125133117,1.4582823296379406
1.298000279563106,1.4529674686365925
1.2939355122992424,1.480436774382941
1.293367305352061,1.4686626709804456
1.2950893088892956,1.4585610780749279
1.2880714281977492,1.4512452444857684
1.2810735586816675,1.4587806080645411
1.2737341865038945,1.4604621786259602
1.2733632472966754,1.4570249406229316
1.2841697709219602,1.4450226584463064
1.2622729695401516,1.465706111790991
