time
126.11636710911989
125.1804909016937
125.20262554846704
125.42593465559185
125.2213064013049
125.59531951323152
125.47188151720911
125.28828649129719
125.15968043264002
125.3678720081225
125.64419756736606
125.96363640017807
126.10043807141483
125.82611779216677
125.86670854128897
125.57581114862114
125.6079026479274
125.80072777345777
126.0551005192101
125.29124753177166
125.44280778057873
125.92578944936395
125.8553354665637
126.00902980007231
125.27742881514132
125.36807172745466
125.33153091557324
124.5696166632697
125.14979984238744
125.80834520980716
124.187439115718
124.34051294438541
123.93570988811553
124.15741275809705
124.23894281219691
123.9370310427621
123.85887107905
124.56111774593592
126.83540803473443
126.4017782388255
126.36496433708817
126.74167483486235
126.64741146378219
126.53143851924688
126.52858711779118
126.90797564201057
126.28646660689265
126.51920666359365
125.88429032173008
125.90554996673018
125.49678695388138
125.9384845374152
126.26493304222822
125.29533120431006
125.52578830905259
122.58367807418108
117.23781520687044
117.49442766048014
120.17395003139973
120.8743299357593
120.63353912811726
121.004135645926
121.15499830804765
120.86290177050978
120.40121310111135
121.35794765595347
121.05638192500919
121.0932776061818
120.90925417561084
121.68037507962435
120.73690507560968
120.72058074269444
120.53207992203534
121.33072376716882
121.87010426260531
121.68333593662828
122.31658586766571
121.87962396070361
122.50526804104447
121.87330609932542
121.80095409415662
122.7002015830949
121.88722133729607
122.35138666722924
122.15305523015559
121.94120013993233
119.42703649587929
118.56182501930743
118.99913049582392
118.9244672069326
