training,validation
2.91908188471059,2.316395070082529
2.121643171379272,2.0308792160732927
2.0594407548204545,1.86108917770697
1.9605967300496099,1.857468585607274
1.944463906103195,1.7680069835550272
1.8746876279633549,1.7748995326945818
1.8261770359897347,1.7603598627846753
1.8100565907983113,1.6796690558723166
1.7761172370758223,1.7338150090087818
1.7446143552607944,1.6285918175755707
1.7266978670680309,1.6696140624500524
1.6800743276778292,1.6690356801137787
1.6444253582221562,1.5750464916361946
1.6309319392367967,1.5949696018127366
1.607272356796406,1.5798688065587883
1.6024096639415684,1.58173580788704
1.609936958999828,1.5274902205409469
1.5658338377972318,1.5397132376396117
1.5513924194785798,1.558807553844418
1.5425044161156198,1.698526465019519
1.547953077367878,1.5044825794891687
1.535047306041746,1.5349943581667669
1.5334605600149918,1.5137989911823984
1.5278427220669033,1.549962625662384
1.5338496791161378,1.5352657936687495
1.5220741281522396,1.6042306079915345
1.5368576548955188,1.5431285629220695
1.5027070687009891,1.5438891459397293
1.5023500228114013,1.5204946097403393
1.4975035176562075,1.5154479537295014
1.495422206702203,1.560349355035432
1.492071422192146,1.4833393138532507
1.4976842282745981,1.4970435566923321
1.488859518368713,1.511364155030293
1.4673937986746943,1.521721004014276
1.4791728870835252,1.5116320200012328
1.4822196531937004,1.4981162622460966
1.490570473222035,1.5473939436011799
1.47035770283277,1.4710021025586277
1.467502189749973,1.471745211112117
1.4621061878132955,1.5127225265534068
1.4597686415015618,1.467801780138083
1.455816665111419,1.5044374656801889
1.442320785586329,1.4933354701674924
1.4332457107867627,1.4857266413070935
1.4358680038675078,1.4874246646973324
1.4523020724483908,1.4670820741202364
1.4163920973066755,1.5056505683883288
1.4192389198529562,1.4844371066079534
1.4104879851828915,1.4627013989410242
1.4254831965446138,1.589387411123755
1.4059909078772295,1.5078086611402943
1.4144359499942165,1.4925792434638225
1.3776385177696018,1.5169290294546216
1.380283880405838,1.4227202467262479
1.3861733202793596,1.4646978813949891
1.3623499125780318,1.4159395868768117
1.374831508503855,1.4270512627806915
1.3703770944957414,1.4688535771572442
1.3644572496778915,1.5230765944701852
1.352538341665504,1.4358885318615473
1.3597661277313768,1.4674900173360337
1.3421279083843587,1.478086062425392
1.321583713288075,1.4079510452216388
1.3281111923644466,1.4195471012660992
1.3226646017448085,1.4815595404972917
1.3346309197375605,1.492837596401484
1.3141581989134836,1.4232755862192892
1.3014377778683088,1.4538595905790224
1.2768128090992783,1.4254101810597017
1.2689825682948175,1.4102552901054592
1.2443268668022025,1.4606917868057345
1.2471440875062048,1.4440119448155673
1.2441055540222743,1.4299251057232294
1.217433479721715,1.428774481516562
