training,validation
2.5860171568689516,1.9136621344544849
1.9545604529607288,1.8047911205516232
1.8255954692996283,1.7370701992385986
1.7476097587566548,1.73028270849424
1.6687464442661568,1.6502609996564872
1.6257670006239862,1.5892295391394256
1.5829248572597265,1.6687379086517156
1.558209334059301,1.6453890866878775
1.5515543298898176,1.6105986091618778
1.5391155704213788,1.5471597910268053
1.529440262669659,1.5586918410408213
1.5216900050579083,1.5373018243661476
1.5074888380519456,1.5575521760485664
1.5004718884815338,1.5377838487209943
1.4959425898335867,1.5905192278185738
1.4825131364430366,1.5161727544695802
1.4794012534493053,1.5395638515838301
1.4778721643558372,1.5192533763614466
1.4631927919012468,1.4842517139032334
1.4555179499708852,1.4818181000753792
1.4489103185632541,1.5278721034548328
1.4527417234155278,1.5096521658168685
1.4334741134450382,1.5097861146708556
1.4240257414205058,1.4895956978140252
1.4137754921983299,1.4618015590028153
1.41740771368803,1.474190844831191
1.3950289303862606,1.4668801366588502
1.3913080183309068,1.4950555630472693
1.3932325117498119,1.506557603546016
1.3810032031533648,1.4489545997838456
1.3822219404998903,1.4497381153673712
1.3849547851798043,1.4743233520805081
1.365312163145462,1.4483539839105695
1.3694984344517431,1.4734084649324914
1.3959799353713764,1.4412204664054655
1.3502166644349236,1.4796278727036982
1.3846638884266793,1.424937336572865
1.3368548616291043,1.4687514863108155
4.1322767468571895,1.5010214387517715
1.441388547134073,1.4887533145070113
1.4035191920696755,1.4682519890196748
1.3696722194521278,1.4613430602639377
1.3556874362932845,1.4545941227609545
1.3551986298650058,1.4285814394770402
1.3240249464705625,1.4731448852821862
1.3217866319323899,1.4495306651015654
1.3090205467534095,1.450349544453981
1.3028127801766372,1.4345325805189209
