training,validation
2.0538473036501834,1.8263627518800107
1.7560731349052998,1.7038949780995523
1.6207327646820673,1.5716915803546743
1.5901470861117353,1.6132765383508125
1.5832822270791116,1.5619811897816973
1.7132557758701168,1.5557594772168015
1.5656838443741818,1.5777156758942903
1.551296916662136,1.5654052273316343
1.545825086941614,1.5708237457588923
1.529782362941234,1.5417519180574204
1.519322215830724,1.5414558579152027
1.5071870523731419,1.5393864302661158
1.4933273122706747,1.5304841839447672
1.4855022307267383,1.5141476781632761
1.4737155428068123,1.5159059894119615
1.4649311568103178,1.4911988528291977
1.4600388265610718,1.506701232738024
1.4462035846429027,1.5063342087284677
1.4366654214500192,1.5124238013897202
1.4242631178441418,1.5113330751252922
1.4176974107759226,1.4928647076423338
1.4037373247070237,1.4833558821207435
1.3996480895410752,1.4775726697405371
1.3886404534236414,1.4947544830921662
1.3802978990013783,1.477602892199675
1.3840085998720513,1.4972886609840632
1.44519397991879,1.4721404923914976
1.352606179593395,1.4647289504247698
1.338343352820736,1.4573986880208427
1.3308762921751944,1.4647336248810916
1.3175864824807617,1.4576345426836956
1.3079009647085098,1.463797620770658
1.2993068434588175,1.471889323117083
1.2964831079887453,1.4339238294789196
1.280748436727917,1.4748410554608253
1.273875568021219,1.4517998013317506
1.2638544496666244,1.4653570885269291
1.2539226516560407,1.495393691405653
1.2461770481485954,1.4435584276050724
1.2319377590375553,1.4713987518623703
1.219499696102016,1.4570371443563506
1.2113232149778452,1.4486384852321614
1.2089173057809424,1.4841491777998133
1.1975151932730626,1.4563642478895555
1.184253157921896,1.4605169592345337
