training,validation
2.0264294312600586,1.7120306753676424
1.6489856125519249,1.6105951454373102
1.603979560956741,1.6471855856779032
1.6126786135126525,1.5579657120889439
1.558470356497179,1.5972343447980502
1.5432774476287001,1.5255178193012093
1.531780444131569,1.5187972174740065
1.5217034136706449,1.5310779322893657
1.5051557205002681,1.5105481748217384
1.4972965713662818,1.4938041683267882
1.4840107296913687,1.493881193905687
1.4706377953012184,1.4686811844339536
1.458273483933383,1.4707135063374588
1.4485517253964748,1.4493074660462757
1.431538405560057,1.4370257707238094
1.4210670531389102,1.4512852698151821
1.4149370192163118,1.4579028699413656
1.407682747077148,1.4405540819376463
1.4083980190817664,1.4553230281194782
1.5472078654089558,1.5984128364654682
1.3916119052657843,1.513125940410257
1.374408669146833,1.4179567976471499
1.359423893689515,1.4261557215482648
1.3454698685112847,1.4917629834110548
1.3412935172689209,1.4676419622484385
1.3314804052025744,1.4442297857855162
1.3241789266306607,1.422780102671324
1.313846818230457,1.4516215264047436
1.3043123513101842,1.427421685019296
1.3012037355384136,1.4168590326839852
1.2863546278595979,1.4265609666606174
1.28166990430574,1.445321836156663
1.273988921920132,1.4721568368598286
1.262656261563491,1.4382559537751431
1.2517817898512078,1.4255112654603592
1.2445175133892505,1.4463239750430492
1.2536173095140846,1.4528305680791114
1.2329120464652892,1.436816982953718
1.219217109039618,1.4483225211025383
1.2125266503229366,1.4324391737119144
1.2009642649677148,1.431869461118553
