training,validation
2.0498179445615525,1.8571429270213877
1.7394109913538627,1.6323058011757334
1.6368693724573016,1.6057379426988836
1.5974733343445247,1.6185557384643512
1.5756466698366582,1.5731831176115318
1.5603912471642658,1.5563940152055076
1.5504971752364818,1.5688373897897216
1.5437813587686267,1.538254724853079
1.5355778298334222,1.5505258314233612
1.5291191431819613,1.5713531498314435
1.5187809423525456,1.5194254304045107
1.5094784990921728,1.5355346671039156
1.5030238188058198,1.5430854081920875
1.49502129216317,1.5493555493444904
1.4901228428971314,1.5305914744747797
1.483937313267661,1.5082994469142161
1.476430672904235,1.5099438760916277
1.4749694534530888,1.502577038405309
1.4647063519168473,1.4898904349515807
1.4554781990042687,1.5625674993707954
1.452381118748992,1.486403831391809
1.4418517469066399,1.5281184366416847
1.4378937052554883,1.4836565163879412
1.4289447209509891,1.482345616769414
1.4215474389998222,1.5242358124240598
1.419281994913478,1.4783267570152026
1.4118720753962946,1.4776848525290667
1.7208855241552448,1.4804086475107316
2.258786513265539,1.5418196161030315
1.6119989640684445,1.5183984496876697
1.4981523524796525,1.5056676135166405
1.4567118137294768,1.4948656365792476
1.4401264023696485,1.475897093097959
1.4312681414562054,1.496287768544838
1.4231819138335824,1.4875632631802511
1.4163720423637394,1.4562907452114224
1.4082563177633494,1.4920340582131377
1.403574258740101,1.449505481639121
1.393567414175405,1.47096221995623
1.394363297418962,1.464328766193149
1.3880487916935091,1.454692585186546
1.3772016770375948,1.4671731228638154
1.3724151914320881,1.4422097614920262
1.365939030943641,1.4337195402514495
1.3611698062367064,1.4473913377743772
1.3542527212034754,1.4512400588549048
1.3517668231017064,1.427686860434601
1.3460651172792766,1.4301814024917243
1.3316627435627721,1.4317497310617269
1.330038307463197,1.4348607944721148
1.3238094232621163,1.4131936814694557
1.3260542284054826,1.4497800964369272
1.316929113975757,1.4514627337217938
1.3024300267757067,1.4631404916307482
1.3046304950055836,1.4684918151931068
1.2953726743389706,1.4436017054292631
1.2971681784566078,1.4467023888306452
1.2894097225347547,1.418505307901473
1.9858621622160686,1.515847879669551
1.4306087896481336,1.432155777722611
1.2863293925540602,1.4395397690770928
1.3876060753201618,1.46438845124565
