training,validation
2.1337466416450295,1.7904212288885888
1.6844748167621986,1.6163992984481321
1.6008313064620838,1.5630504016743207
1.6217840312395362,1.5717748138823189
1.5703995194321638,1.5563671140020277
1.5616579058792415,1.6148343838730463
1.5498212797778816,1.5666984841438396
1.54535191482735,1.5677251114675104
1.535659387472337,1.5539931890251315
1.5396315182686922,1.5362888275479103
1.5215333640117499,1.615581812517379
1.5150921140132798,1.5259730385794508
1.5044246723383123,1.511688887958833
1.495393056286659,1.5143565222637012
1.4882956475760567,1.5112192602581118
1.480098564359644,1.514957886701602
1.4672114785474963,1.4966782397028564
1.455117936853732,1.491173022511926
1.4473406751299231,1.4763720758824166
1.4405260207373516,1.5338194494727218
1.4272059100003058,1.5040400783409735
1.42651065259368,1.4878140217612799
1.4131239186576188,1.470951086305467
1.4145340294295343,1.5135706517595295
1.4118058299344418,1.5171708110701936
1.3864843935065074,1.4511958485840386
1.3807671072667798,1.4684177736484978
1.3739517751446662,1.4418469255530995
1.365419439750278,1.4627578202330456
1.359537020425131,1.4556242422043433
1.354426186698103,1.4347696120499365
1.3469818319072366,1.4861109658466152
1.3379907739591264,1.4408389534647497
1.3312996451079218,1.4308335708683046
1.3377372001958614,1.4299422420359305
1.3198726875074955,1.4230464061441686
1.3127573559772876,1.4435391050934654
1.3052648909024334,1.5268506184618478
1.2970719175996643,1.4944890228423988
1.2913792637165131,1.4644651399565696
1.2879569144506056,1.43436937047369
1.2836054796219498,1.434997058058934
1.2775798928961792,1.4860216259212802
1.2722724691424694,1.43283563687311
1.2609041171332476,1.4387241342905868
1.255380197191258,1.442605939726022
1.249788972237344,1.470576591217723
