training,validation
2.6251483328397702,1.9110198900720683
2.109907811574688,1.846552242619064
1.990380437379929,1.8470570485973148
2.012529097882186,1.9454858163196624
1.898315392508063,1.7156121893438117
1.809105078979089,1.679403992257221
1.7653816685273171,1.611331194749157
1.6742126231213499,1.6053294391268527
1.6960642110588715,1.6182175258873486
1.6176355573450731,1.550699255576726
1.619069566664623,1.608687000204258
1.5934971265665707,1.5238350869027377
1.570286939083604,1.5220812365854757
1.5599172159339898,1.5266079879753782
1.5522022573533034,1.5409508333880322
1.556608115372709,1.5213726836414991
1.5540792167323578,1.5378916125172724
1.5280834163780326,1.5300445463833983
1.5284532088534883,1.4945265227178728
1.5131159124620581,1.5137891791819424
1.5210016891007592,1.4888219006901962
1.4966537235527297,1.5603653650166065
1.5353133275387567,1.500651646711451
1.516124016951786,1.5493677390981087
1.5158201633298416,1.504554510809335
1.4919991920842508,1.5088972568055738
1.509423862467949,1.5229794411966306
1.4965342840868894,1.4824030981438268
1.50334092815739,1.487514625227744
1.46806964463732,1.5148018693424403
1.4864863891205649,1.5129847742646214
1.4705131875638442,1.520283533911109
1.4743273393163943,1.6025489300360893
1.4617253881084387,1.4865494595047324
1.4515231544170026,1.46845569993318
1.4696305554460052,1.5058875016382802
1.4477124502160938,1.5029922401103917
1.451600937034991,1.5126849859041767
1.4378429526318615,1.4694352530200767
1.4280642584388112,1.5133117180079814
1.4259971075150706,1.4744387157834102
1.4140097324899084,1.6287000748681255
1.4307891935592683,1.4747821211347067
1.4313862456737074,1.504479347126381
1.3965318517361485,1.4836628437511354
1.4233954355032958,1.5681414470464343
