training,validation
2.6005943964850253,1.8724930621720197
2.071388672333563,2.000491662985113
1.863152777032134,1.7363913928971644
1.815053754990349,2.110836506085798
2.2870407023484645,1.871230874979957
1.7022148887622077,1.6839878789254272
1.6498092969154214,1.6453992559921065
1.6188894080974594,1.6689054061377508
1.5870691468739764,1.5937197018529647
1.5737259825907257,1.5814483425831702
1.5626725144817957,1.6311932204950217
1.5553187548640748,1.5974516917179293
1.5511892522807762,1.5870919934803718
1.5440572652018196,1.586730665672109
1.5431226847625423,1.5978778181820374
1.5319515220749367,1.5652200493039174
1.5297077764297844,1.6112240455999283
1.5261929761720274,1.610800409080038
1.5260152700716811,1.5368313752460008
1.5221271070327844,1.7774779065820692
1.5263565208193355,1.5278024867496858
1.514939013097343,1.5940476550974167
1.5127032982284019,1.5529908732519426
1.4986175899956653,1.5331690751686562
1.4971873412537926,1.547592903932067
1.485877440287288,1.5620493773118014
1.488949768774246,1.511602528365227
1.4776615685644825,1.5303101516341049
1.4713706143265188,1.5536869538744071
1.4739938327470894,1.5225771435719717
1.47499966913968,1.5016591522278933
1.4647219770296098,1.5875494483695693
1.5066010661953664,1.5241355167424349
1.4735071813548322,1.5293453827590877
1.4617536250001681,1.5427321192212544
1.4484650078272363,1.5155335723200318
1.4367799983642497,1.499499875378707
1.4299048370775465,1.5148622894333046
1.4279989506947974,1.6212781419789493
1.4205081950448455,1.5170487402291672
1.4131238426907213,1.5200985964839437
1.4074848164372638,1.5697365886144483
1.3957622136162855,1.5208906040991725
1.3954291623814852,1.5047081530966848
1.3854526423661804,1.4811965733562544
1.3771000109564535,1.4731352515302942
1.3779939873780367,1.4673929164116677
1.3619403080280186,1.4939391036421406
1.3615108443125727,1.474781092062326
1.3577912091231426,1.489725434476677
1.343416542674628,1.4648532867121202
1.3382009909924717,1.5307583642463494
1.3307005104003307,1.4893995624058418
1.3125559248197367,1.4408460489885548
1.3157062047694963,1.45496185555059
1.3091267597989376,1.475525174761237
1.305567058543692,1.4563231110127102
1.2910144031479907,1.4344714687045663
1.289469396730132,1.439744495938725
1.2788069245455014,1.44597271351408
1.2703051454216565,1.4258923808643964
1.2650554028947543,1.4401222661302586
1.2477872509685441,1.4564461205587542
1.2353276632548424,1.5360927462581817
1.2359025778837087,1.4750168718569199
1.2203697835479508,1.456520371448808
1.218879674549706,1.4898242601101015
1.2218953214288188,1.4652955195280404
1.1949450978083191,1.482557586569472
1.1851640853383114,1.4575152516262286
1.1824859543514763,1.4777435675548636
1.1781414188526176,1.485991164320455
