training,validation
2.7423486578623293,1.8924265994737524
2.027346659451834,2.0173631788087434
1.8034049833901442,1.7465412889121876
1.695002182828482,1.6275854029273236
1.6235630641660055,1.5920533124626934
1.6044418345920566,1.695062058052615
1.5733447262900147,1.572283863412025
1.5610349042437042,1.5770147856307666
1.5511464316153034,1.5853868618501619
1.5394177702329408,1.5956594360795497
1.5403404529866815,1.5688191615205225
1.5276224679122394,1.5452191391177417
1.513825340973478,1.5455537673248114
1.5179830581380016,1.5917826187337896
1.5200690906580443,1.6595875436903578
1.5106487061042249,1.607094968089855
1.5043068708756282,1.5383650811612466
1.4958401754450095,1.5983985668672596
1.487460319211986,1.5609886852192791
1.4795790488927665,1.549666247467327
1.478342631346335,1.5241211975805466
1.4664773208008028,1.525182689800633
1.4773534836823514,1.5263160770227981
1.4543607017969988,1.5105474572171949
1.452716647990478,1.533046388815075
1.4454128109295203,1.522599804743608
1.4368724732325817,1.5051819233628883
1.427414432986624,1.5344660092961664
1.436578518727034,1.5196450257057725
1.6102749556838667,1.5230786189381158
2.04102316523154,1.5123883501726838
1.4770902099651653,1.5264597224657914
1.4547538167562177,1.5556828681494013
6.381789446351611,1.8072600800743257
1.5769457556463076,1.5502965232027413
1.5018203379862034,1.5502088475270293
1.4852665611782656,1.538243757597943
1.4697817668011535,1.5315505686452624
