training,validation
2.1121272213729627,1.8425147410120002
1.749926178199929,1.734878132287536
1.629981051818157,1.6214861290737337
1.6687763963675561,1.6184123725858404
1.5957886132498023,1.5862500362774752
1.5842811027404673,1.6331732964324375
1.5774046501672168,1.5990726207212584
1.567635184155059,1.5660485836859022
1.55930187808631,1.5704756991937263
1.5438372135623564,1.561043553330425
1.5381834366467995,1.5559927394176258
1.5265261548020743,1.5735829402327504
1.5154854962674105,1.5272153579766685
1.5077353360485688,1.530286001413625
1.5074983345082074,1.5500241557974184
1.4887005523310282,1.5099060659725405
1.4847883180645483,1.5129488759622014
1.477183602546629,1.5006403355468454
1.4697339311928967,1.4985404025149756
1.4612863536911274,1.5103584738346156
1.4502385047630597,1.5178161477158028
1.4439830585377096,1.5154651182338401
1.4394835771718213,1.4803531577852795
1.4282066310732071,1.5074898941476096
1.4194409425837844,1.5165926301428936
1.4104184824438921,1.5046448154406862
1.3995947732552858,1.5007373807132862
1.389195015388568,1.5049788788540959
1.3850033942074047,1.4753256625468463
1.3715352355125847,1.508235486126189
1.363311812734883,1.4876032044081988
1.3526768302184993,1.490269423783839
1.3430590263167002,1.4912233266151143
1.3333907100546083,1.5167925458930953
1.327055019575574,1.4937915885562727
1.317654481151031,1.5225277531879053
1.3231101831361516,1.4905113140637494
1.3010237824529127,1.5028185574790298
1.2865166474864203,1.5374185985386932
1.2850554845420494,1.499934171746397
