training,validation
2.070315584846288,1.7354606576066118
1.7047324763226732,1.6357434035591178
1.6561964035919159,1.5805972057032898
1.6324696260713938,1.579838628302781
1.5812654661872099,1.648894807082526
1.595501056272136,1.5855588637282927
1.5829174689822076,1.5978533215228514
1.5520565596372378,1.6359381422392816
1.5398831654849892,1.5333346624692004
1.531991672367681,1.5467999952099005
1.5237402838185212,1.5240575259650573
1.5116366241801993,1.518367853421075
1.5031675978441086,1.5091566223315058
1.4936968725990962,1.5016100713208345
1.4848824457461514,1.4959759094492342
1.4775767078127555,1.496171068120815
1.463343577891567,1.5046101758478447
1.4538569600481772,1.5481406766619583
1.446702478860373,1.4937047301499233
1.4382986393622694,1.4856319538311786
1.438422283027494,1.5049443603353583
1.432748526366054,1.4755103878893017
1.4148559624709254,1.472279025049148
1.408527770681732,1.4524097013554758
1.4003076395847034,1.4664273597693311
1.394169375032519,1.4561281330416016
1.383508077886697,1.4654554268472668
1.3746678211022463,1.5211088433881383
1.3690641626219933,1.4613106794152482
1.362761396314983,1.4613895017462797
1.3598483136342554,1.5556381841967266
1.3529664897427787,1.459990409790905
1.3487577692986163,1.470928314078735
1.3406628600064656,1.470272153861269
1.3390604016959928,1.4752218436860802
